Location_ID,Sensing_Date,HourDay,Day_Type,Total_of_Directions,Local,Network,MAX,MEAN,absolute_local_network_gap,MAX_differs_from_Local_level,MAX_differs_from_Network_level
138,2024-09-24,16,Weekday,42,99.13461538461539,4.032081734878451,99.13461538461539,51.583348559746916,95.10253364973694,False,True
138,2025-07-09,16,Weekday,37,98.65384615384616,3.5639746367449163,98.65384615384616,51.10891039529554,95.08987151710124,False,True
124,2025-01-13,14,Weekday,23,98.17232375979113,3.0840155790477706,98.17232375979113,50.62816966941945,95.08830818074335,False,True
138,2025-02-24,9,Weekday,41,99.61464354527938,4.529858590666588,99.61464354527938,52.072251067972985,95.08478495461279,False,True
138,2026-02-19,15,Weekday,40,99.80806142034548,4.728736089030207,99.80806142034548,52.268398754687844,95.07932533131527,False,True
124,2025-01-21,11,Weekday,33,98.64864864864865,3.572277227722772,98.64864864864865,51.110462938185705,95.07637142092588,False,True
124,2025-05-22,13,Weekday,42,99.26289926289927,4.199100758611127,99.26289926289927,51.731000010755196,95.06379850428814,False,True
124,2025-01-27,2,Weekday,1,100.0,4.9418033591985076,100.0,52.47090167959925,95.0581966408015,False,True
140,2024-09-08,22,Weekend,5,100.0,4.9451406583121,100.0,52.47257032915605,95.0548593416879,False,True
138,2024-10-24,17,Weekday,30,97.49034749034749,2.4402618332305366,97.49034749034749,49.96530466178901,95.05008565711695,False,True
124,2025-01-15,11,Weekday,36,98.91891891891892,3.887128712871287,98.91891891891892,51.403023815895104,95.03179020604763,False,True
124,2025-05-23,17,Weekday,30,97.46478873239437,2.4402618332305366,97.46478873239437,49.95252528281245,95.02452689916383,False,True
124,2026-03-07,16,Weekend,36,99.32432432432432,4.326563201756574,99.32432432432432,51.82544376304045,94.99776112256775,False,True
124,2025-01-02,17,Weekday,63,99.71830985915493,4.72234933646366,99.71830985915493,52.2203295978093,94.99596052269126,False,True
124,2025-01-20,13,Weekday,40,99.01719901719902,4.021827401113158,99.01719901719902,51.51951320915609,94.99537161608586,False,True
138,2025-12-31,15,Weekday,29,98.56046065259117,3.6079093799682034,98.56046065259117,51.08418501627969,94.95255127262297,False,True
138,2025-09-04,15,Weekday,29,98.56046065259117,3.6079093799682034,98.56046065259117,51.08418501627969,94.95255127262297,False,True
124,2025-01-03,8,Weekday,40,99.70501474926253,4.758645318731028,99.70501474926253,52.23183003399678,94.9463694305315,False,True
124,2025-06-09,14,Weekday,20,97.65013054830287,2.7084492488673395,97.65013054830287,50.179289898585104,94.94168129943553,False,True
124,2025-09-29,14,Weekday,20,97.65013054830287,2.7084492488673395,97.65013054830287,50.179289898585104,94.94168129943553,False,True
124,2025-01-09,14,Weekday,20,97.65013054830287,2.7084492488673395,97.65013054830287,50.179289898585104,94.94168129943553,False,True
124,2025-06-30,9,Weekday,18,97.16713881019831,2.2322048352868844,97.16713881019831,49.699671822742594,94.93493397491143,False,True
124,2025-09-20,16,Weekend,29,98.64864864864865,3.7177503867458452,98.64864864864865,51.18319951769725,94.9308982619028,False,True
124,2025-01-08,13,Weekday,38,98.77149877149877,3.8415829817576803,98.77149877149877,51.306540876628226,94.92991578974109,False,True
138,2025-03-18,8,Weekday,20,97.40384615384615,2.4929071682241135,97.40384615384615,49.94837666103513,94.91093898562204,False,True
138,2025-02-25,8,Weekday,20,97.40384615384615,2.4929071682241135,97.40384615384615,49.94837666103513,94.91093898562204,False,True
138,2024-09-12,8,Weekday,20,97.40384615384615,2.4929071682241135,97.40384615384615,49.94837666103513,94.91093898562204,False,True
138,2025-08-18,8,Weekday,20,97.40384615384615,2.4929071682241135,97.40384615384615,49.94837666103513,94.91093898562204,False,True
138,2025-05-30,8,Weekday,20,97.40384615384615,2.4929071682241135,97.40384615384615,49.94837666103513,94.91093898562204,False,True
138,2025-05-01,8,Weekday,20,97.40384615384615,2.4929071682241135,97.40384615384615,49.94837666103513,94.91093898562204,False,True
138,2025-08-13,15,Weekday,44,100.0,5.103338632750398,100.0,52.5516693163752,94.8966613672496,False,True
124,2025-06-25,16,Weekday,34,98.13829787234043,3.2717803971456396,98.13829787234043,50.70503913474303,94.8665174751948,False,True
124,2025-06-24,15,Weekday,22,97.74535809018568,2.90043720190779,97.74535809018568,50.322897646046734,94.84492088827788,False,True
124,2025-01-23,15,Weekday,22,97.74535809018568,2.90043720190779,97.74535809018568,50.322897646046734,94.84492088827788,False,True
138,2026-02-11,12,Weekday,51,99.03846153846155,4.21770188178958,99.03846153846155,51.628081710125564,94.82075965667197,False,True
138,2024-11-07,16,Weekday,51,99.61538461538461,4.799340078316007,99.61538461538461,52.20736234685031,94.8160445370686,False,True
138,2024-10-30,16,Weekday,36,98.26923076923076,3.457631835258105,98.26923076923076,50.86343130224443,94.81159893397266,False,True
138,2025-10-03,16,Weekday,36,98.26923076923076,3.457631835258105,98.26923076923076,50.86343130224443,94.81159893397266,False,True
138,2025-05-12,16,Weekday,36,98.26923076923076,3.457631835258105,98.26923076923076,50.86343130224443,94.81159893397266,False,True
124,2025-08-22,17,Weekday,29,97.1830985915493,2.389526670778536,97.1830985915493,49.786312631163916,94.79357192077076,False,True
138,2026-01-02,16,Weekday,49,99.42307692307692,4.6313780834443135,99.42307692307692,52.02722750326062,94.7916988396326,False,True
124,2025-01-23,11,Weekday,32,98.24324324324324,3.4742574257425747,98.24324324324324,50.85875033449291,94.76898581750066,False,True
124,2025-01-24,11,Weekday,32,98.24324324324324,3.4742574257425747,98.24324324324324,50.85875033449291,94.76898581750066,False,True
138,2025-05-20,12,Weekday,49,98.84615384615385,4.084136375328967,98.84615384615385,51.46514511074141,94.76201747082489,False,True
